source,country,link,author,published,headline,subheading,content
FoxNews,UnitedStates,https://www.foxnews.com/world/steven-seagal-receives-friendship-award-putin,,2023-02-27T17:47:10-05:00,Steven Seagal receives friendship award from Putin,Seagal is a vocal supporter of Russia and holds dual citizenship,"Russian President Vladimir Putin on Monday bestowed a state decoration on Steven Seagal, the American action-movie actor who also holds Russian citizenship.The awarding of the Order of Friendship was announced on the Russian government's internet portal. The order recognizes people who Russia considers to have contributed to bettering international relations.Seagal was a vocal supporter of Russia's 2014 annexation of Crimea and last year visited the Russian-held Ukrainian town of Olenivka where dozens of Ukrainian prisoners of war were reportedly killed in an attack for which Russia and Ukraine have blamed each other.Seagal was named in 2018 as a Russian Foreign Ministry humanitarian envoy to the United States and Japan."
FoxNews,UnitedStates,https://www.foxnews.com/world/yellen-commits-further-ukraine-aid-prime-minister-meeting,,2023-02-27T16:34:28-05:00,Yellen commits to further Ukraine aid in prime minister meeting,The US has already provided almost $50B in assistance to the war-torn eastern European nation,"U.S. Treasury Secretary Janet Yellen said Monday her first visit to Ukraine underscored Washington's commitment to continuing its economic support for the country, as the din of air raid sirens echoed across the Ukrainian capital.Yellen said following talks with Ukrainian Prime Minister Denys Shmyhal that the US has provided nearly $50 billion in security, economic and humanitarian assistance and announced another multibillion dollar package to boost the country's economy.Shmyhal offered thanks to the U.S. for its support and hailed Yellen as a ""friend of Ukraine."" He said Ukraine's budget deficit now stands at $38 billion and that the U.S. will provide another $10 billion in assistance by September.Shmyhal and Yellen also discussed sanctions aimed at weakening Russia's economy as well as the possibility of using Russian frozen assets to help in Ukraine's economic recovery.Yellen repeated U.S. President Joe Biden's message that Washington will stand with Ukraine for as long as it takes. She underscored the importance of fighting corruption, praising Ukraine’s President Volodymyr Zelenskyy for enacting measures to ensure transparency in how the assistance is spent.The U.S. official also visited a renovated school that had its windows blown out by the blast wave from a Russian missile that landed nearby in March. She also announced an additional transfer of $1.2 billion, the first tranche of the $10 billion assistance package.""Maintaining an effective government is indispensable to Ukraine’s capacity to respond to Russian attacks and other emergencies,"" said Yellen. ""Our economic support is keeping essential public services running. These services maintain economic and social stability in Ukraine"".""America stands with you in this fight for freedom, and we will be by your side and help you rebuild"".Yellen also met with Zelenskyy and other top officials, including the head of Ukraine’s National Bank.Yellen also laid the flowers at the Wall of Remembrance dedicated to fallen soldiers and met Ukrainian landmine removal experts whose equipment was financed with US funds."
FoxNews,UnitedStates,https://www.foxnews.com/world/us-condemns-russian-withdrawal-nuclear-weapons-treaty,,2023-02-27T15:31:10-05:00,US condemns Russian withdrawal from nuclear weapons treaty,American authorities claim they will work with Moscow to reimplement the treaty,"A top U.S. arms control official on Monday sharply criticized Russia for suspending its participation in the last remaining nuclear weapons treaty, but said Washington will try to work with Moscow to continue its implementation.Russian President Vladimir Putin announced last week that the country would suspend participation in the New START treaty which obligated both Russia and the U.S. to commit to regular communications on the status of their nuclear arsenals, allow regular on-site inspections and abide by caps on the number of deployed and non-deployed warheads of each side.""Russia is once again showing the world that it is not a responsible nuclear power,"" Bonnie Jenkins, the U.S. undersecretary of state for arms control, said at a session of the Conference on Disarmament, a United Nations-affiliated international forum.Russia is not withdrawing from the treaty, which is in force until 2026, but Putin said Russia cannot accept U.S. inspections of its nuclear sites while Washington and its NATO allies seek Russia’s defeat in Ukraine. The Russian Foreign Ministry said the country would respect the treaty’s caps on nuclear weapons and continue notifying the U.S. about test launches of ballistic missiles.The inspections have been dormant since 2020 because of the COVID-19 pandemic. Discussions on resuming them were supposed to have taken place last November, but Russia abruptly called them off.""We remain ready to work assertively with Russia to fully implement the New START treaty, continued implementation of the treaty based on the best interests of both parties,"" she said.Putin's announcement of suspending participation came just before the first anniversary of Russia sending troops into Ukraine. Putin has repeatedly cast the conflict as necessary to combat alleged Western aims to weaken Russia and has warned of an increasing threat of nuclear war.""Russia must end this war and must cease its irresponsible nuclear rhetoric,"" Jenkins said."
FoxNews,UnitedStates,https://www.foxnews.com/world/pope-francis-visit-hungary-end-april-focus-europe-migration-russias-war-ukraine,,2023-02-27T14:09:51-05:00,"Pope Francis to visit Hungary at the end of April, will focus on European migration, Russia's war in Ukraine",Hundreds of thousands of Ukrainians have been accepted into Hungary since Russia's invasion,"Pope Francis will visit Hungary at the end of April, the Vatican said Monday, in a trip expected to focus on migration to Europe and Russia’s war in Ukraine.The April 28-30 trip to Budapest represents a proper state visit after Francis made a brief, hours-long stopover in 2021 to close out a church conference. That visit was visibly awkward, given that Prime Minister Viktor Orban’s hard-line views on migration and Francis' call for countries to welcome those fleeing war, hardship and poverty.Since then, Hungary has accepted hundreds of thousands of Ukrainians fleeing Russia’s invasion. Francis, who has repeatedly expressed solidarity with Ukraine, met at the Vatican with Orban last April and thanked him for taking them in.While Hungary accepted Ukrainian refugees, it has refused to provide weapons to Kyiv or allow their transfer across its borders, and has lobbied against European Union sanctions on Moscow and held up some financial aid packages to Ukraine.Francis has been supportive of Ukraine’s plight following Russia’s invasion -- likening it to a 1930s genocide of Ukrainians blamed on Soviet leader Joseph Stalin -- while Orban has been lukewarm in his support for Hungary’s eastern neighbor.Still, Orban has cast his view of the war as being in line with the Vatican’s, saying during a speech Feb. 18 that his government and the papacy were the only powers in Europe advocating for peace in Ukraine.Francis has also tried to maintain relations with Moscow and the Russian Orthodox Church. Hungary was key in blocking the EU from sanctioning the head of the Russian church, Patriarch Kirill, over his support for the war.Francis will meet with refugees during his visit, as well as children. On his final day, he will deliver a speech to the Hungarian academic and cultural world, in which he is likely to issue a message to Europe at large.Francis, who just returned from Congo and South Sudan, has other trips confirmed or in the works this year. The 86-year-old pope, who marks his 10th anniversary as pontiff next month, is due to participate in World Youth Day in Lisbon, Portugal in August. He has said the Vatican is studying a possible trip to Mongolia at the end of September, after a brief stop in Marseille, France."
FoxNews,UnitedStates,https://www.foxnews.com/politics/china-complains-bullying-illegal-us-sanctions-hit-chinese-companies-russia-ties,Anders Hagstrom,2023-02-27T09:05:32-05:00,China complains of ‘bullying’ as ‘illegal’ US sanctions hit Chinese companies over Russia ties,The US alleges that a Chinese company gave satellite images of Ukraine to Russian forces,"China's Foreign Ministry accused the U.S. of ""outright bullying"" Monday after several Chinese companies were hit with sanctions for their ties to human rights abuses in Ukraine and Africa.The U.S. sanctions hit the Changsha Tianyi Space Science and Technology Research Institute, which allegedly provided satellite imagery of Ukraine to the Wagner Group.The sanctions come as U.S. officials warn that China is considering sending lethal aid to Russian forces in Ukraine. Reports suggest China may soon deliver artillery shells to replenish Russia's dwindling stores.Both Defense Secretary Lloyd Austin and White House national security adviser Jake Sullivan warned Russia against providing such aid on Sunday, though China has bristled at the statements.A new Fox News poll released on Sunday found that 68% of Americans think China is a ""major threat"" to the U.S. and another 26% see the country as a ""minor"" threat. Only 6% believe China poses no threat to the U.S.Anders Hagstrom is a reporter with Fox News Digital covering national politics and major breaking news events. Send tips to Anders.Hagstrom@Fox.com, or on Twitter: @Hagstrom_Anders."
FoxNews,UnitedStates,https://www.foxnews.com/opinion/russian-sanctions-biden-admin-must-tighten-change-rules-to-be-taken-seriously,Chad Wolf,2023-02-27T08:00:34-05:00,"Russian sanctions: Biden admin must tighten, change rules to be taken seriously",US can't permit criminal activity by Russian oligarchs and others to go unanswered,Chad Wolf is the executive director of the America First Policy Institute and former acting secretary of the U.S. Department of Homeland Security.
FoxNews,UnitedStates,https://www.foxnews.com/world/russia-ditches-nuclear-security-china-visit-dangerous-decade-ahead-expert-warns,Caitlin McFall,2023-02-27T05:00:38-05:00,"Russia ditches nuclear security amid China visit, ‘dangerous decade’ ahead, expert warns","US needs to expand low yield nuclear capabilities to counter Russia in Ukraine, says defense expert","The suspension of the treaty marks the first time since the collapse of the Soviet Union and the conclusion of the Cold War that the U.S. and Russia are not actively engaged in a joint nuclear treaty.Heinrichs explained that nuclear deterrence is no longer just about restricting the number of arms a nation can have at its disposal; it’s about countering nuclear capabilities.Moscow already knows the U.S. has powerful nuclear warheads. The threat of nuclear warfare is not on the same level as it was in the 20th century when the core principle of deterrence was established between Washington and Moscow – mutually assured destruction.Putin’s decision to ditch the New START treaty coincided with a visit from China’s top diplomat just days after Secretary of State Antony Blinken revealed that Beijing was considering providing lethal aid to Russia – a move that would not only escalate the war in Ukraine but would exacerbate already strained geopolitical relations between China and the West.China has said it has no plans to provide Russia with arms, but security officials remain wary of the relationship.""Everything is timed,"" Heinrichs said when asked about the significance of Putin’s announcement. ""Those two countries continue to move closer.Heinrichs pointed not only to the shared rhetoric that Putin and his Chinese counterpart President Xi Jinping have used in demonizing the U.S., but in China’s expanding nuclear program.Under the original Strategic Arms Reduction Treaty (START) signed in 1991 by President George H. W. Bush and Soviet Union leader Mikhail Gorbachev, Washington and Moscow agreed to start clearing out their nuclear stockpiles – which reached their peak in 1985 when more than 70,000 warheads reportedly made up global inventories.It is unclear how Russia will proceed now that it is no longer adhering to the treaty that restricted either Washington or Moscow from deploying more than 1,550 nuclear warheads at a time on delivery systems like intercontinental ballistic missiles, submarine-launched ballistic missile or heavy bombers.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/world/cia-director-warned-russian-counterpart-using-nuclear-weapons-ukraine,Danielle Wallace,2023-02-26T15:19:39-05:00,CIA director says he warned Russian counterpart against using nuclear weapons in Ukraine,CIA director William Burns says he warned Russia's spy chief Sergei Naryshkin of consequences of using a nuke on the Ukrainian battlefield,"""And so Putin, in many ways, I think, believes today that he cannot win for a while, but he can't afford to lose. I mean, that's his conviction. So instead of looking for ways to either back down or find a famous off-ramp, you know, what Putin has done is double down. At each instance notwithstanding, you know, what is by any objective measure a strategic failure so far for Russia,"" he said.""To the best of our knowledge, we don't believe that the Supreme Leader in Iran has yet made a decision to resume the weaponization program that we judge that they suspended or stopped at the end of 2003. But the other two legs of the stool, meaning enrichment programs, they've obviously advanced very far, you know, over the past couple of years,"" he said."
FoxNews,UnitedStates,https://www.foxnews.com/politics/dem-senator-calls-consequences-china-supplies-russia-weapons-fight-ukraine,Aaron Kliegman,2023-02-26T13:52:38-05:00,Top Dem senator calls for 'consequences' if China supplies Russia with weapons to fight Ukraine,China reportedly considering sending Russia lethal military aid,"Sen. Ben Cardin, D-Md., warned China against sending lethal military aid to help Russia fight Ukraine, suggesting the U.S. could respond by imposing sanctions on the Chinese government.Cardin's comments came after multiple reports said China is considering sending artillery shells to Russia as the Russian military depletes its supply of ammunition a year into its invasion of Ukraine.The senator referenced the United Nations General Assembly approving a nonbinding resolution on Thursday, the eve of the first anniversary of Russia's invasion, calling for Russia to end hostilities in Ukraine and withdraw its forces.The resolution passed 141-7, with 32 abstentions. China was one of the countries that abstained from the vote.During the interview, Cardin also called China a ""major threat,"" decrying the Chinese government for not standing with most of the world against Russia's war in Ukraine.A new Fox News poll released on Sunday found that 68% of Americans think China is a ""major threat"" to the U.S. and another 26% see the country as a ""minor"" threat. Only 6% believe China poses no threat to the U.S.""I'm with the 68%,"" said Cardin.Fox News' Peter Kasperowicz contributed reporting."
FoxNews,UnitedStates,https://www.foxnews.com/politics/one-year-russian-invasion-condoleezza-rice-warns-against-saying-time-ukrainian-side,Stephen Sorace,2023-02-26T13:49:39-05:00,"One year after Russian invasion, Condoleezza Rice warns against saying 'time is on the Ukrainian side'",Tens of thousands of Ukrainians have died since Russia invaded one year ago,"Former Secretary of State Condoleezza Rice on Sunday warned that one year after Russia’s invasion of Ukraine, the U.S. and its allies need to get away from the phrase ""time is on the Ukrainian side"" because Russian President Vladimir Putin appears to believe otherwise.Rice, who served under former President George W. Bush, made the remarks on CBS’s ""Face the Nation"" while speaking about how the Biden administration ""sometimes seem[ed] to be a little bit behind"" in providing Ukrainian troops with the necessary training and equipment to continue fending off Russia.Tens of thousands of Ukrainians have died since Russia invaded on Feb. 24, 2022. The toll continued to grow on the one-year anniversary on Friday, according to Ukraine’s presidential office, which said that Russian shelling killed another three civilians and wounded 19 others.The Biden administration declared its solidarity with Ukraine on Friday, piling sweeping new sanctions on Moscow and approving a new $2 billion weapons package to re-arm Kyiv a year after Russia’s invasion.The package includes more ammunition, electronic warfare detection equipment and other weapons to counter Russia’s unmanned systems, and several types of drones including the upgraded Switchblade 600 Kamikaze attack drone.The Associated Press contributed to this report."
FoxNews,UnitedStates,https://www.foxnews.com/politics/sullivan-wont-say-whether-us-will-back-ukraine-retaking-crimea,Jessica Chasmar,2023-02-26T12:45:03-05:00,Sullivan won’t say whether US will back Ukraine in retaking Crimea,National security adviser says 'the question of Crimea' will be handled 'down the road',"National Security Adviser Jake Sullivan refused to say Sunday whether the United States would support Ukraine in trying to retake Crimea, the peninsula that was invaded and annexed by Russia in 2014.""So from our perspective, our goal is to strengthen the hands of the Ukrainians on the battlefield so that they are in the strongest position with the most leverage when they get to the negotiating table to ultimately achieve an outcome that restores Ukraine's full sovereignty and territorial integrity,"" he said.""If they want to take Crimea militarily, will the United States help Ukraine do that?"" Todd pressed again, to no avail.""Chuck, the critical thing right now is that they need to take back the territory in the south and the east that they are currently focused on, and we need to give them the tools to be able to do that,"" Sullivan responded.Jessica Chasmar is a digital writer on the politics team for Fox News and Fox Business. Story tips can be sent to Jessica.Chasmar@fox.com."
FoxNews,UnitedStates,https://www.foxnews.com/world/volodymyr-zelenskyy-predicts-putin-fall-own-people-russians-find-reason-kill-killer,Anders Hagstrom,2023-02-26T09:21:13-05:00,Volodymyr Zelenskyy predicts Putin will fall to own people: Russians will 'find a reason to kill the killer',"Russians will 'find a reason to kill the killer,' Zelenskyy says","Russian President Vladimir Putin's regime will fall to an uprising from his own people, Ukrainian President Volodymyr Zelenskyy predicted this week.Zelenskyy made the comments in a new documentary filmed to mark the one-year anniversary of Putin's invasion of Ukraine, which passed on Thursday. In it, Zelenskyy predicts that the Russian people will ""find a reason"" to overthrow Putin's regime.""Will it work? Yes. When? I don't know,"" he added.Ukraine warned for months that Russia was planning to renew its offensive sometime around the one-year anniversary of its invasion.""Yes, it will be tough, and we have to be ready for it. We must maintain maximum calm,"" Oleksiy Danilov, the head of Ukraine’s National Security and Defense Council, told Ukrainian TV earlier in February, according to The Wall Street Journal.U.S. defense officials have agreed with Ukrainian President Volodymyr Zelenskyy's warnings, saying it is likely Putin will try an offensive in an effort to turn the tables after months of Ukraine regaining territory.Ukrainian forces are killing nearly 1,000 Russian troops each day in the conflict, and they eliminated 5,000 troops in a single battle in late January, according to U.K. officials citing data from Ukraine.Anders Hagstrom is a reporter with Fox News Digital covering national politics and major breaking news events. Send tips to Anders.Hagstrom@Fox.com, or on Twitter: @Hagstrom_Anders."
FoxNews,UnitedStates,https://www.foxnews.com/world/reporters-notebook-in-russia-there-no-such-thing-support-in-a-non-free-society,Amy Kellogg,2023-02-26T09:16:03-05:00,Reporter's Notebook: In Russia 'there is no such thing as support in a non-free society',According to Russia expert Ekaterina Schulmann 'unfree societies are generally silent',"How is Vladimir Putin hanging on to power, having dragged his people into such a disastrous war? I ask one of Russia’s most well-known political scientists.""There is no such thing as support in a non-free society,"" she says, adding that many Russians just accept the status quo because it’s easier. But she believes any actual ideologically driven support for the war would be somewhere around 20% to 30% and the biggest demographic in that group would be older men.But how has this bloody year changed the fabric of Russian society? Other than general nervousness and a certain loss of spirit, Schulmann says, not much."
FoxNews,UnitedStates,https://www.foxnews.com/politics/fox-news-poll-more-voters-feel-sting-inflation,Dana Blanton,2023-02-26T09:00:42-05:00,Fox News Poll: More voters feel sting of inflation,Registered voters in Fox News Poll have low approval of Biden handling of Ohio train derailment,"As President Biden returns from an overseas trip marking one year since Russia’s invasion of Ukraine, voters give their highest marks to date for his handling of that situation – but his rating on the most important issue to them, the economy, remains dismal.Here are six takeaways from the latest Fox News national survey.-- A growing number are feeling pain in the pocketbook.Some 57% say they have less money in their pocket than they did a year ago. That’s up 7 points from 50% who felt that way last February. Those feeling hardest hit include Republican women (78% less money now), rural Whites (69%), Gen Xers (63%), and voters with annual income below $50,000 (62%).That’s how the economy remains the top issue, with 36% saying it’s the most important problem facing the country -- and it’s the number one choice among Democrats, Republicans, and independents. While that 36% is down from 42% in December, it still far outdistances the next highest priorities of immigration/border security (13%), climate (10%), and guns (9%).-- Biden receives best approval ratings yet on Ukraine, foreign policy.As the survey was underway, Biden made a surprise visit to Kyiv (Feb. 20) and gave a major speech in Warsaw reaffirming the U.S. commitment to Ukraine (Feb. 21).His ratings are similar on national security (45-51%). Approval on foreign policy is up 2 points since October and stands at a high mark (43-52%). For reference, at around this same point in his administration, former President Donald Trump’s foreign policy rating was 38-53%. He never hit 50% approval on foreign policy.Currently, 44% approve and 55% disapprove of Biden’s overall job performance. That’s mostly unchanged over the last five months. About twice as many continue to strongly disapprove as strongly approve.-- Over half say the U.S. responded correctly to Chinese spy balloon.Biden’s underwater by only 3 points on his handling of the Chinese spy balloon (46-49%), and majorities think the U.S. government reacted appropriately by shooting down the balloon (54%) and the other flying objects (55%).At the same time, there’s widespread belief the government did a bad job communicating with the American people on these airborne activities (68%). Nearly half of Democrats join most Republicans and independents in that negative assessment.The government tracked the Chinese balloon for days before the military shot it down. About five times as many Republicans as Democrats think the U.S. failed to react seriously enough.""We acted accordingly, and believe me, the message was clearly sent to China that this is unacceptable,"" National Security Council spokesperson John Kirby said Feb. 19 on Fox News Sunday.More than 9 in 10 across the political spectrum agree China generally poses a threat to the U.S. However, far more Republicans (76%) than independents (67%) and Democrats (60%) describe it as a ""major"" threat.-- Views on Biden canceling student loan debt are mixed.The U.S. Supreme Court will hear oral arguments Feb. 28 on challenges to Biden’s authority to cancel student debt. The poll finds 49% think Biden exceeded his authority under the Constitution by creating the program, while almost as many, 44%, say it was within his power.On the program itself, a majority supports canceling at least some college debt, as 25% say all of it should be forgiven and another 37% would cancel up to $20,000 for individuals with annual income of $125,000 or less. Thirty-six percent wouldn’t forgive any of it.Democrats would forgive at least some debt (87%) and say Biden acted within his authority (70%), while Republicans say none should be forgiven (61%) and the president overstepped his authority (79%). Independents say forgive some debt (62%), but also think Biden overstepped (54%).Voters with and without a college degree are equally likely to support canceling some debt, but more of those without a degree think Biden exceeded his authority creating the program.-- Low approval of White House handling of Feb. 3 Ohio toxic train derailment.Thirty-three percent approve, while 57% disapprove of how the administration is dealing with the aftermath of the Ohio train derailment. That’s driven by 82% of Republicans, 60% of independents, and 32% of Democrats disapproving. Regionally, disapproval mostly holds consistent, ranging from 54% in the Northeast to 58% in the Midwest where it happened to 59% in the South. Transportation Secretary Pete Buttigieg first visited the area Feb. 23 and Environmental Protection Agency head Michael Regan was onsite Feb. 16.-- Most think Hunter Biden did something wrong.One voter in five (18%) think Hunter Biden didn’t do anything seriously wrong, while far more think he either did something unethical (36%) or downright illegal (37%). Most Republicans say he did something illegal (69%), while the largest number of Democrats (44%) and independents (43%) say unethical, but not illegal. Some 31% of Democrats say he didn’t do anything wrong."
FoxNews,UnitedStates,https://www.foxnews.com/politics/us-confident-china-considering-providing-lethal-equipment-russia-cia-director-says,Danielle Wallace,2023-02-26T07:47:00-05:00,"US ‘confident’ China considering providing lethal equipment to Russia, CIA director says",CIA Director William Burns says China hasn't made a final decision yet on lethal support against Ukraine,
FoxNews,UnitedStates,https://www.foxnews.com/world/russian-warlords-fiery-feud-putins-generals-threatens-bury-russias-ambitions,Peter Aitken,2023-02-26T07:00:45-05:00,Russian warlord's fiery feud with Putin's generals threatens to bury Russia's ambitions,Putin has increasingly relied on Wagner mercenaries after Russia's repeated military failures,"""Prigozhin basically forgot who was the top assassin in Russia,"" Rebekah Koffler, president of Doctrine & Strategy Consulting and a former DIA intelligence officer, told Fox News Digital. ""(Russian President Vladimir) Putin does not want to be upstaged by one of his minions, so to speak.And that carelessness may have caused a rift that has backfired on Prigozhin, putting him at odds with the newly appointed chief of Russia’s general staff and defense minister, according to the Financial Times."
FoxNews,UnitedStates,https://www.foxnews.com/politics/afghanistan-ig-calls-more-oversight-prevent-fraud-avoid-significant-mistakes-133b-ukrainian-aid,Thomas Phippen,2023-02-26T05:00:15-05:00,"Afghanistan IG calls for more oversight to prevent fraud, avoid 'significant mistakes' in $133B Ukrainian aid","'Any time you spend that much money in any country, you're bound to get wastage' says a veteran watchdog","Ukraine is not Afghanistan, but in terms of how the U.S. approaches aid and oversight of funds, ""has that changed?"" asked John Sopko, the special inspector general for Afghanistan reconstruction (SIGAR) which tracked billions of dollars of wasted money over the decades-long effort to rebuild that nation.""We made some significant mistakes in dealing with Afghanistan,"" he said in an interview with Fox News Digital.""The very worst outcome is that the assistance gets diverted, stolen in such a way that it doesn't accomplish its intended purpose — in this case, providing the Ukrainians with the weapons and the money to win their war against the aggressor, Russia,"" Sopko told Fox News.The question isn't whether money might be lost to fraud or incompetence in Ukraine but what the U.S. can do to prevent it.Sopko does not predict Ukraine will become a second Afghanistan — the two countries are vastly different in culture, infrastructure, civil structure and governance. Ukraine's war is a defensive battle against a powerful foe, while Afghanistan was a civil war.Ukraine's government in 2023 is better off than the government of a decade ago, which was mired in corruption in part due to pro-Kremlin and holdover Soviet interests.But how different it is from Afghanistan doesn't weigh into the need for oversight, Sopko said.The working group had dozens of reports planned for the coming year and certainly will add more. Already the IGs have identified a weakness, particularly in the Pentagon's security aid: There aren't enough U.S. personnel in Ukraine to track what's happening with the U.S. weapons and equipment sent there.""Congress and other Washington-based stakeholders should put their trust in the existing mechanisms in place and let them do their jobs,"" Hoffman wrote in an opinion column for The Hill this week.Calls from Congress to reduce or slow funding, Hoffman added, only help the Kremlin.Kirby's statement came one day after reports that Zelenskyy had fired government officials who had ""allegedly engaged in bribery, used government vehicles for personal use, and purchased inflated food supplies for Ukrainian forces,"" Rep. James Comer, chair of the House Oversight Committee, wrote in a letter to the Biden administration demanding more transparency.The call for oversight should be separate from the need for aid, according Sopko, but can't be ignored just because the goal is a noble one. Sopko looks to the example of Harry Truman, who, before running for president, made a name for himself in the Senate by investigating war profiteering in the early years of WWII — perhaps the ""most righteous war"" America has ever fought, Sopko said.""We must look and protect the taxpayers' money, no matter how good the cause,"" he said.Thomas Phippen is an Editor at Fox News."
FoxNews,UnitedStates,https://www.foxnews.com/entertainment/sean-penn-urges-biden-send-modern-fighter-jets-ukraine,Ashley Hume,2023-02-25T00:04:06-05:00,Sean Penn urges Biden to send modern fighter jets to Ukraine: 'Blood will be on our hands',The two-time Oscar winner has repeatedly stressed the need for Ukraine to be supplied with advanced military aircraft amid its war with Russia,"Sean Penn is doubling down on his call for the United States to supply Ukraine with modern fighter jets amid the country's war against Russia.The 62-year-old actor, who first pressed the White House on Ukraine's need for jets last March, said President Joe Biden's surprise trip to Kyiv this week to mark the one-year anniversary of Russia's invasion was ""extremely encouraging."" However, he stressed that the U.S. continue sending military aid, including modern aircraft, to the war-torn nation.""There’s no scenario where Ukraine loses this battle,"" the two-time Academy Award winner said told Politico in an interview that was published on Friday.Two weeks after Russia invaded Ukraine, the ""Milk"" star took to Twitter to urge the U.S. and Polish governments to provide Ukraine with fighter jets.Poland had offered to give its entire fleet of MiG-29 fighter jets to the U.S. in exchange for a chance to buy American F-16s as part of a deal to bolster the Ukrainian air force while upgrading their own with NATO aircraft.However, the Pentagon announced later that it would not support Poland's proposal, referring to the move as ""high-risk"" for escalating tensions with Russia.The actor has since deleted his Twitter account.Penn has reiterated his calls for Ukraine to be supplied with more advanced aircraft during media interviews and in private conversations with members of Congress, Politico reported.The Biden administration has faced mounting pressure to provide Ukraine with modern fighter jets from both Republican and Democratic lawmakers as well as Ukrainian government officials, including President Volodymyr Zelenskyy.Last month, Biden told a White House reporter ""No"" when asked if he planned to send Ukraine F-16 fighter jets.""We went back to our hotel and closed our eyes for about two hours, and all of a sudden, the missiles and rockets were coming in,"" Penn remembered.The actor remained in Ukraine for a few days to continue filming after Russia's invasion. According to Politico, he has returned to the country six times, including a November visit when he gave his Oscar statuette to Zelenskyy. His most recent visit took place last week when he screened ""Superpower,"" which premiered on Feb. 17, for Zelenskyy.Penn told Politico that Zelenskyy was""clearly realistic"" about the likelihood that Russia would invade Ukraine during his first meeting with the president on Feb. 23.Fox News Digital's Lauryn Overhultz and Michael Ruiz contributed to this report."
